car_type,year,price,km,prediccion,color
PORSCHE - TAYCAN,2023,96000.0,20000.0,bueno,black
PORSCHE - CAYENNE,2004,15500.0,44000.0,neutral,black
PORSCHE - PANAMERA,2017,30600.0,129000.0,neutral,white
PORSCHE - PANAMERA,2012,27900.0,125000.0,neutral,blue
PORSCHE - PANAMERA,2011,34900.0,188000.0,bueno,blue
PORSCHE - MACAN,2016,32500.0,147000.0,bueno,grey
PORSCHE - TAYCAN,2023,95000.0,48500.0,neutral,black
PORSCHE - 911,1990,79000.0,145500.0,neutral,blue
PORSCHE - 911,2006,48500.0,130800.0,neutral,brown
PORSCHE - TAYCAN,2022,120990.0,25236.0,neutral,blue
PORSCHE - TAYCAN,2022,115000.0,45900.0,neutral,blue
PORSCHE - CAYENNE,2015,32000.0,210000.0,bueno,blue
PORSCHE - CAYENNE,2015,35890.0,177000.0,bueno,green
PORSCHE - BOXSTER,2007,24000.0,193000.0,neutral,beige
PORSCHE - CAYENNE,2018,42995.0,247000.0,bueno,blue
PORSCHE - CAYENNE,2011,17800.0,340000.0,neutral,brown
PORSCHE - CAYENNE,2016,32900.0,187000.0,neutral,blue
PORSCHE - CAYENNE,2015,35000.0,180000.0,bueno,green
PORSCHE - PANAMERA,2019,85000.0,47450.0,bueno,black
PORSCHE - PANAMERA,2013,29500.0,298000.0,neutral,tan
PORSCHE - TAYCAN,2020,64900.0,112000.0,neutral,black
PORSCHE - MACAN,2017,41900.0,77000.0,malo,black
PORSCHE - PANAMERA,2011,38900.0,83000.0,bueno,grey
PORSCHE - MACAN,2017,32000.0,200000.0,neutral,blue
PORSCHE - CAYENNE,2005,7990.0,250000.0,malo,black
PORSCHE - CAYENNE,2012,19880.0,159000.0,neutral,blue
PORSCHE - CAYENNE,2018,54900.0,150000.0,bueno,black
PORSCHE - 911,2017,139890.0,44000.0,bueno,white
PORSCHE - 911,2009,98500.0,145000.0,neutral,black
PORSCHE - 911,2014,129000.0,70000.0,neutral,blue
PORSCHE - PANAMERA,2010,42000.0,170000.0,malo,black
PORSCHE - PANAMERA,2011,25000.0,166000.0,bueno,black
PORSCHE - 911,2020,143500.0,23800.0,bueno,blue
PORSCHE - PANAMERA,2020,76000.0,95000.0,neutral,blue
PORSCHE - CAYENNE,2015,33900.0,145000.0,bueno,blue
PORSCHE - TAYCAN,2024,122700.0,12200.0,neutral,red
PORSCHE - PANAMERA,2020,76000.0,95000.0,neutral,blue
PORSCHE - CAYENNE,2006,10500.0,327000.0,bueno,brown
PORSCHE - CAYENNE,2015,33900.0,145000.0,bueno,blue
PORSCHE - CAYENNE,2015,37580.0,135000.0,bueno,black
PORSCHE - 911,1982,65000.0,94500.0,bueno,red
PORSCHE - 911,2019,122000.0,59200.0,bueno,gold
PORSCHE - BOXSTER,2002,25900.0,69950.0,neutral,blue
PORSCHE - CAYENNE,2018,45900.0,128000.0,bueno,blue
PORSCHE - PANAMERA,2015,42500.0,130000.0,malo,black
PORSCHE - BOXSTER,2004,21900.0,193000.0,neutral,blue
PORSCHE - CAYENNE,2014,27500.0,134500.0,neutral,white
PORSCHE - TAYCAN,2022,71490.0,22876.0,neutral,red
PORSCHE - TAYCAN,2025,175000.0,43.0,neutral,black
PORSCHE - CAYENNE,2006,23000.0,96000.0,neutral,blue
PORSCHE - PANAMERA,2012,54500.0,113000.0,bueno,grey
PORSCHE - TAYCAN,2024,98400.0,9800.0,bueno,white
PORSCHE - MACAN,2018,50900.0,139210.0,neutral,grey
PORSCHE - CAYENNE,2012,20000.0,261000.0,bueno,black
PORSCHE - 911,1986,650.0,1000.0,malo,black
PORSCHE - MACAN,2014,30999.0,186000.0,bueno,red
PORSCHE - 911,2001,33000.0,130000.0,bueno,blue
PORSCHE - CAYENNE,2011,26999.0,93400.0,neutral,brown
PORSCHE - CAYENNE,2006,11500.0,260000.0,bueno,black
PORSCHE - PANAMERA,2019,84500.0,65000.0,bueno,black
PORSCHE - CAYENNE,2004,11000.0,214019.0,neutral,grey
PORSCHE - MACAN,2015,45000.0,130000.0,malo,brown
PORSCHE - PANAMERA,2011,23990.0,172000.0,bueno,white
PORSCHE - PANAMERA,2014,33999.0,178800.0,neutral,black
PORSCHE - PANAMERA,2011,36000.0,191000.0,bueno,blue
PORSCHE - TAYCAN,2022,73999.0,51000.0,bueno,blue
CUPRA - TERRAMAR,2025,38990.0,0.0,bueno,white
CUPRA - LEON,2025,34900.0,0.0,bueno,grey
CUPRA - LEON,2024,41000.0,0.0,bueno,grey
CUPRA - LEON,2023,29400.0,9800.0,neutral,grey
CUPRA - LEON,2024,30700.0,12695.0,bueno,grey
CUPRA - LEON,2024,35800.0,15.0,bueno,white
CUPRA - FORMENTOR,2021,25950.0,68000.0,bueno,white
CUPRA - LEON,2022,23490.0,104800.0,bueno,pink
CUPRA - LEON,2025,35390.0,0.0,bueno,grey
CUPRA - LEON,2023,23990.0,23436.0,bueno,silver
CUPRA - LEON,2023,29400.0,17000.0,neutral,grey
CUPRA - LEON,2023,29400.0,8090.0,neutral,grey
CUPRA - BORN,2023,26390.0,48873.0,neutral,white
CUPRA - FORMENTOR,2021,21900.0,76800.0,neutral,white
CUPRA - FORMENTOR,2021,23950.0,43000.0,bueno,grey
CUPRA - FORMENTOR,2023,52999.0,9000.0,bueno,black
CUPRA - LEON,2022,23000.0,55000.0,bueno,blue
CUPRA - LEON,2021,30490.0,62974.0,neutral,blue
CUPRA - ATECA,2020,31900.0,35000.0,bueno,blue
CUPRA - FORMENTOR,2024,49500.0,0.0,bueno,grey
CUPRA - ATECA,2024,39400.0,0.0,bueno,white
CUPRA - ATECA,2020,38600.0,53000.0,bueno,grey
CUPRA - FORMENTOR,2023,33880.0,5992.0,neutral,grey
CUPRA - FORMENTOR,2021,20999.0,140000.0,bueno,black
CUPRA - BORN,2025,31000.0,20.0,neutral,tan
CUPRA - LEON,2025,35500.0,18.0,neutral,black
CUPRA - LEON,2021,33490.0,64302.0,bueno,blue
CUPRA - LEON,2023,28300.0,14470.0,bueno,brown
CUPRA - FORMENTOR,2022,37390.0,13923.0,neutral,grey
CUPRA - LEON,2025,33660.0,0.0,bueno,black
CUPRA - FORMENTOR,2025,36800.0,0.0,bueno,black
CUPRA - TERRAMAR,2025,39990.0,0.0,bueno,grey
CUPRA - LEON,2024,26190.0,20000.0,malo,white
CUPRA - FORMENTOR,2021,24390.0,62565.0,bueno,tan
CUPRA - FORMENTOR,2024,31900.0,40000.0,bueno,blue
CUPRA - LEON,2023,27490.0,21823.0,neutral,tan
CUPRA - FORMENTOR,2024,28490.0,5769.0,malo,grey
CUPRA - ATECA,2024,37490.0,19060.0,neutral,black
CUPRA - ATECA,2024,31990.0,14736.0,bueno,tan
CUPRA - LEON,2024,26200.0,21278.0,bueno,red
CUPRA - FORMENTOR,2023,27790.0,27000.0,bueno,red
CUPRA - LEON,2023,23990.0,35990.0,bueno,silver
CUPRA - LEON,2024,26690.0,30169.0,bueno,black
CUPRA - FORMENTOR,2023,35990.0,2582.0,bueno,green
CUPRA - LEON,2023,27900.0,26000.0,bueno,grey
CUPRA - LEON,2025,53400.0,100.0,bueno,grey
CUPRA - LEON,2023,26900.0,19000.0,bueno,black
CUPRA - FORMENTOR,2022,24990.0,82374.0,neutral,grey
CUPRA - ATECA,2024,37400.0,25599.0,neutral,grey
CUPRA - FORMENTOR,2023,24500.0,30000.0,bueno,blue
CUPRA - LEON,2024,36900.0,50.0,malo,blue
CUPRA - FORMENTOR,2023,32900.0,20980.0,neutral,red
CUPRA - FORMENTOR,2024,35500.0,50.0,neutral,grey
CUPRA - FORMENTOR,2024,39500.0,100.0,neutral,blue
CUPRA - TERRAMAR,2024,41900.0,650.0,bueno,blue
CUPRA - TERRAMAR,2025,44900.0,100.0,malo,grey
CUPRA - FORMENTOR,2024,27900.0,19270.0,bueno,blue
CUPRA - FORMENTOR,2023,26500.0,10000.0,bueno,pink
CUPRA - FORMENTOR,2023,26500.0,35950.0,bueno,blue
CUPRA - LEON,2023,27500.0,34350.0,bueno,grey
CUPRA - LEON,2023,27900.0,22786.0,bueno,white
CUPRA - FORMENTOR,2021,33900.0,67840.0,bueno,grey
CUPRA - LEON,2023,24490.0,25850.0,bueno,pink
CUPRA - LEON,2023,27500.0,34350.0,bueno,grey
CUPRA - LEON,2023,27900.0,22786.0,bueno,white
CUPRA - LEON,2024,31500.0,1358.0,bueno,red
CUPRA - LEON,2024,32490.0,5140.0,neutral,grey
CUPRA - TERRAMAR,2025,46970.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,43450.0,0.0,neutral,white
CUPRA - TERRAMAR,2025,43350.0,0.0,neutral,black
CUPRA - LEON,2025,34400.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,42900.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,43400.0,0.0,neutral,black
CUPRA - FORMENTOR,2022,33300.0,45750.0,bueno,black
CUPRA - FORMENTOR,2023,24500.0,26440.0,bueno,tan
CUPRA - ATECA,2019,29900.0,30000.0,bueno,grey
CUPRA - ATECA,2020,27500.0,120000.0,bueno,white
CUPRA - FORMENTOR,2023,25300.0,87800.0,bueno,white
CUPRA - FORMENTOR,2023,33490.0,21500.0,bueno,brown
CUPRA - ATECA,2021,31799.0,46725.0,bueno,grey
CUPRA - LEON,2021,22199.0,90863.0,bueno,grey
CUPRA - LEON,2021,24490.0,66000.0,bueno,white
CUPRA - FORMENTOR,2021,25099.0,105258.0,bueno,brown
CUPRA - LEON,2021,24399.0,33849.0,bueno,tan
CUPRA - ATECA,2018,29499.0,72190.0,bueno,grey
CUPRA - ATECA,2020,31199.0,66999.0,bueno,grey
CUPRA - LEON,2022,23799.0,19218.0,bueno,grey
CUPRA - LEON,2024,27900.0,13000.0,bueno,red
CUPRA - FORMENTOR,2023,29900.0,8000.0,bueno,blue
CUPRA - LEON,2023,27900.0,21000.0,bueno,grey
CUPRA - FORMENTOR,2022,25690.0,26400.0,neutral,brown
CUPRA - BORN,2025,34900.0,5.0,neutral,blue
CUPRA - TERRAMAR,2024,40900.0,12000.0,bueno,brown
CUPRA - FORMENTOR,2025,33900.0,90.0,bueno,black
CUPRA - LEON,2025,33900.0,50.0,bueno,black
CUPRA - LEON,2023,24490.0,24907.0,bueno,pink
CUPRA - FORMENTOR,2022,27500.0,60000.0,neutral,black
CUPRA - LEON,2024,27950.0,15000.0,bueno,red
CUPRA - LEON,2022,27840.0,45700.0,bueno,white
CUPRA - LEON,2025,32600.0,0.0,bueno,white
CUPRA - TERRAMAR,2025,41900.0,0.0,bueno,purple
CUPRA - LEON,2024,33990.0,937.0,bueno,blue
CUPRA - FORMENTOR,2023,25990.0,23741.0,bueno,grey
CUPRA - FORMENTOR,2023,25990.0,38457.0,bueno,white
CUPRA - FORMENTOR,2024,32490.0,12000.0,bueno,grey
CUPRA - FORMENTOR,2024,36490.0,11056.0,bueno,white
CUPRA - TERRAMAR,2024,52990.0,11200.0,bueno,tan
CUPRA - FORMENTOR,2024,33990.0,49.0,bueno,grey
CUPRA - FORMENTOR,2022,30790.0,38297.0,bueno,grey
CUPRA - FORMENTOR,2024,33790.0,4049.0,neutral,grey
CUPRA - BORN,2024,24500.0,3000.0,bueno,brown
CUPRA - FORMENTOR,2024,35490.0,8648.0,bueno,black
CUPRA - LEON,2021,22990.0,93300.0,bueno,silver
CUPRA - TERRAMAR,2025,47660.0,0.0,bueno,black
CUPRA - TERRAMAR,2025,60520.0,0.0,bueno,blue
CUPRA - FORMENTOR,2022,32990.0,29100.0,bueno,green
CUPRA - TERRAMAR,2025,53500.0,0.0,bueno,black
CUPRA - TERRAMAR,2025,42600.0,0.0,bueno,blue
CUPRA - FORMENTOR,2024,26985.0,4496.0,bueno,white
CUPRA - BORN,2022,26750.0,9000.0,malo,blue
CUPRA - FORMENTOR,2021,27900.0,32894.0,bueno,black
CUPRA - FORMENTOR,2020,32900.0,81115.0,bueno,blue
CUPRA - ATECA,2024,32950.0,13671.0,bueno,white
CUPRA - FORMENTOR,2022,22790.0,89011.0,bueno,white
CUPRA - BORN,2023,31950.0,3000.0,neutral,blue
CUPRA - ATECA,2024,31490.0,13999.0,bueno,tan
CUPRA - BORN,2024,24990.0,16224.0,bueno,blue
CUPRA - FORMENTOR,2025,39990.0,7100.0,bueno,black
CUPRA - BORN,2022,23490.0,44233.0,bueno,blue
CUPRA - TERRAMAR,2024,40990.0,9500.0,bueno,black
CUPRA - ATECA,2020,31990.0,62985.0,bueno,grey
CUPRA - FORMENTOR,2023,23450.0,64044.0,neutral,grey
CUPRA - FORMENTOR,2023,23650.0,60805.0,neutral,tan
CUPRA - FORMENTOR,2023,26600.0,51326.0,neutral,grey
CUPRA - FORMENTOR,2023,23900.0,56561.0,neutral,black
CUPRA - FORMENTOR,2021,26490.0,95356.0,bueno,brown
CUPRA - LEON,2025,34400.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,42900.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,43400.0,0.0,neutral,black
CUPRA - FORMENTOR,2022,33300.0,45750.0,bueno,black
CUPRA - FORMENTOR,2023,24500.0,26440.0,bueno,tan
CUPRA - ATECA,2019,29900.0,30000.0,bueno,grey
CUPRA - TERRAMAR,2025,42500.0,3359.0,bueno,blue
CUPRA - ATECA,2020,27500.0,120000.0,bueno,white
CUPRA - FORMENTOR,2023,25300.0,87800.0,bueno,white
CUPRA - FORMENTOR,2023,33490.0,21500.0,bueno,brown
CUPRA - ATECA,2021,31799.0,46725.0,bueno,grey
CUPRA - LEON,2021,22199.0,90863.0,bueno,grey
CUPRA - LEON,2021,24490.0,66000.0,bueno,white
CUPRA - FORMENTOR,2021,25099.0,105258.0,bueno,brown
CUPRA - LEON,2021,24399.0,33849.0,bueno,tan
CUPRA - ATECA,2018,29499.0,72190.0,bueno,grey
CUPRA - ATECA,2020,31199.0,66999.0,bueno,grey
CUPRA - LEON,2022,23799.0,19218.0,bueno,grey
CUPRA - FORMENTOR,2023,31900.0,23000.0,bueno,green
CUPRA - LEON,2024,27900.0,20000.0,bueno,green
CUPRA - ATECA,2018,31500.0,57000.0,neutral,blue
CUPRA - FORMENTOR,2021,24790.0,72608.0,bueno,silver
CUPRA - FORMENTOR,2021,25490.0,84726.0,bueno,silver
CUPRA - BORN,2025,32000.0,90.0,bueno,brown
CUPRA - FORMENTOR,2024,39900.0,6578.0,neutral,grey
CUPRA - TERRAMAR,2024,39500.0,8000.0,bueno,black
CUPRA - LEON,2025,36500.0,6.0,neutral,tan
CUPRA - FORMENTOR,2021,29990.0,60000.0,bueno,black
CUPRA - FORMENTOR,2023,31990.0,9000.0,bueno,black
CUPRA - FORMENTOR,2022,27800.0,20800.0,neutral,black
CUPRA - FORMENTOR,2021,24790.0,45104.0,bueno,blue
CUPRA - FORMENTOR,2023,27990.0,18000.0,bueno,grey
CUPRA - TERRAMAR,2025,44200.0,20.0,bueno,white
CUPRA - LEON,2024,34800.0,200.0,bueno,white
CUPRA - FORMENTOR,2023,27900.0,28000.0,bueno,white
CUPRA - ATECA,2019,28990.0,121402.0,bueno,blue
CUPRA - LEON,2024,27300.0,11000.0,malo,green
CUPRA - FORMENTOR,2021,23790.0,66420.0,neutral,blue
CUPRA - FORMENTOR,2025,35800.0,3500.0,bueno,blue
CUPRA - FORMENTOR,2022,24100.0,61087.0,bueno,red
CUPRA - ATECA,2019,31900.0,18000.0,bueno,black
CUPRA - BORN,2023,26390.0,48873.0,neutral,white
CUPRA - ATECA,2024,32200.0,2525.0,neutral,brown
CUPRA - BORN,2023,30900.0,10.0,neutral,grey
CUPRA - FORMENTOR,2025,43900.0,10.0,malo,grey
CUPRA - ATECA,2023,37500.0,43500.0,bueno,tan
CUPRA - FORMENTOR,2022,24900.0,90000.0,malo,grey
CUPRA - ATECA,2020,31900.0,35000.0,bueno,blue
CUPRA - ATECA,2019,31900.0,18000.0,bueno,black
CUPRA - LEON,2024,26990.0,16600.0,bueno,red
CUPRA - LEON,2025,37485.0,0.0,bueno,blue
CUPRA - FORMENTOR,2025,36160.0,0.0,bueno,black
CUPRA - TERRAMAR,2025,56900.0,0.0,bueno,grey
CUPRA - FORMENTOR,2022,27400.0,15000.0,bueno,blue
CUPRA - FORMENTOR,2022,30990.0,21000.0,neutral,blue
CUPRA - ATECA,2021,33970.0,74629.0,bueno,brown
CUPRA - FORMENTOR,2021,23000.0,59000.0,bueno,white
CUPRA - FORMENTOR,2022,24190.0,54887.0,bueno,blue
CUPRA - ATECA,2019,31999.0,93500.0,bueno,brown
CUPRA - FORMENTOR,2021,23300.0,127421.0,bueno,blue
CUPRA - LEON,2024,26200.0,11506.0,neutral,tan
CUPRA - LEON,2024,26200.0,18291.0,neutral,grey
CUPRA - FORMENTOR,2024,46900.0,15.0,neutral,green
CUPRA - LEON,2024,25900.0,21780.0,bueno,tan
CUPRA - FORMENTOR,2023,38900.0,12586.0,neutral,green
CUPRA - LEON,2025,31490.0,5.0,bueno,white
CUPRA - LEON,2024,32900.0,20445.0,neutral,grey
CUPRA - LEON,2024,27490.0,13537.0,bueno,grey
CUPRA - LEON,2025,33900.0,6000.0,bueno,grey
CUPRA - LEON,2023,33490.0,45225.0,neutral,black
CUPRA - FORMENTOR,2023,30990.0,16900.0,bueno,grey
CUPRA - TERRAMAR,2024,38900.0,499.0,bueno,grey
CUPRA - FORMENTOR,2021,28990.0,52778.0,bueno,green
CUPRA - FORMENTOR,2022,29990.0,49266.0,bueno,blue
CUPRA - FORMENTOR,2022,31990.0,41690.0,bueno,black
CUPRA - FORMENTOR,2022,34890.0,50000.0,bueno,blue
CUPRA - ATECA,2024,33000.0,11350.0,neutral,grey
CUPRA - FORMENTOR,2022,24990.0,82374.0,neutral,grey
CUPRA - ATECA,2024,38000.0,15250.0,neutral,grey
CUPRA - FORMENTOR,2023,31500.0,9000.0,bueno,blue
CUPRA - FORMENTOR,2024,32500.0,9655.0,neutral,blue
CUPRA - FORMENTOR,2024,37500.0,100.0,neutral,black
CUPRA - FORMENTOR,2024,39700.0,50.0,malo,black
CUPRA - FORMENTOR,2025,39500.0,50.0,malo,black
CUPRA - FORMENTOR,2024,42900.0,1700.0,neutral,blue
CUPRA - FORMENTOR,2025,38300.0,60.0,malo,grey
CUPRA - FORMENTOR,2025,35900.0,50.0,neutral,grey
CUPRA - LEON,2024,36500.0,642.0,neutral,grey
CUPRA - FORMENTOR,2022,46500.0,9210.0,neutral,grey
CUPRA - FORMENTOR,2024,36500.0,50.0,neutral,blue
CUPRA - BORN,2023,26900.0,15000.0,malo,silver
CUPRA - LEON,2024,26490.0,28628.0,bueno,brown
CUPRA - FORMENTOR,2023,27990.0,36213.0,neutral,grey
CUPRA - FORMENTOR,2021,23790.0,66420.0,neutral,blue
CUPRA - FORMENTOR,2022,25790.0,84980.0,bueno,pink
CUPRA - FORMENTOR,2023,26500.0,35950.0,bueno,blue
CUPRA - FORMENTOR,2025,34990.0,10.0,neutral,black
CUPRA - LEON,2024,30500.0,6.0,neutral,grey
CUPRA - FORMENTOR,2025,28990.0,6.0,neutral,black
CUPRA - TERRAMAR,2025,43600.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,42985.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,44320.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,43300.0,0.0,neutral,black
CUPRA - TERRAMAR,2025,42400.0,0.0,bueno,black
CUPRA - LEON,2023,27800.0,14680.0,neutral,black
CUPRA - FORMENTOR,2021,28500.0,69935.0,bueno,blue
CUPRA - BORN,2023,29490.0,16500.0,neutral,grey
CUPRA - FORMENTOR,2022,24100.0,61087.0,bueno,red
CUPRA - TERRAMAR,2024,37500.0,6500.0,neutral,black
CUPRA - FORMENTOR,2022,24190.0,54887.0,bueno,blue
CUPRA - LEON,2024,25750.0,28001.0,bueno,white
CUPRA - FORMENTOR,2022,24190.0,54887.0,bueno,blue
CUPRA - LEON,2025,34350.0,0.0,bueno,grey
CUPRA - FORMENTOR,2022,34199.0,36733.0,bueno,red
CUPRA - FORMENTOR,2023,25990.0,30000.0,neutral,black
CUPRA - FORMENTOR,2025,41900.0,500.0,bueno,white
CUPRA - FORMENTOR,2020,25500.0,70000.0,bueno,black
CUPRA - FORMENTOR,2023,24300.0,50003.0,neutral,tan
CUPRA - FORMENTOR,2025,37250.0,0.0,malo,purple
CUPRA - LEON,2025,34900.0,0.0,malo,grey
CUPRA - TERRAMAR,2025,42500.0,3359.0,bueno,blue
CUPRA - FORMENTOR,2023,31900.0,23000.0,bueno,green
CUPRA - LEON,2024,27900.0,20000.0,bueno,green
CUPRA - FORMENTOR,2021,22990.0,98000.0,bueno,brown
CUPRA - ATECA,2018,31500.0,57000.0,neutral,blue
CUPRA - FORMENTOR,2021,24790.0,72608.0,bueno,silver
CUPRA - ATECA,2018,31500.0,57000.0,neutral,blue
CUPRA - FORMENTOR,2021,24790.0,72608.0,bueno,silver
CUPRA - BORN,2025,32000.0,90.0,bueno,brown
CUPRA - FORMENTOR,2024,39900.0,6578.0,neutral,grey
CUPRA - TERRAMAR,2024,39500.0,8000.0,bueno,black
CUPRA - LEON,2025,36500.0,6.0,neutral,tan
CUPRA - FORMENTOR,2021,29990.0,60000.0,bueno,black
CUPRA - FORMENTOR,2023,31990.0,9000.0,bueno,black
CUPRA - FORMENTOR,2022,27800.0,20800.0,neutral,black
CUPRA - FORMENTOR,2021,24790.0,45104.0,bueno,blue
CUPRA - FORMENTOR,2023,27990.0,18000.0,bueno,grey
CUPRA - LEON,2024,27900.0,18850.0,bueno,grey
CUPRA - LEON,2023,25990.0,14000.0,bueno,white
CUPRA - LEON,2021,25990.0,65000.0,bueno,grey
CUPRA - FORMENTOR,2023,27990.0,36213.0,neutral,grey
CUPRA - FORMENTOR,2025,39900.0,0.0,bueno,black
CUPRA - LEON,2025,30800.0,0.0,bueno,white
CUPRA - FORMENTOR,2023,29390.0,17000.0,malo,black
CUPRA - LEON,2023,29490.0,27440.0,bueno,white
CUPRA - FORMENTOR,2024,37490.0,15274.0,bueno,grey
CUPRA - FORMENTOR,2024,38990.0,4356.0,bueno,blue
CUPRA - FORMENTOR,2024,36490.0,10800.0,neutral,grey
CUPRA - LEON,2024,34990.0,10682.0,malo,white
CUPRA - FORMENTOR,2023,28490.0,29328.0,neutral,red
CUPRA - TERRAMAR,2024,40490.0,7390.0,bueno,brown
CUPRA - FORMENTOR,2024,38990.0,4700.0,bueno,tan
CUPRA - LEON,2023,29490.0,43144.0,bueno,white
CUPRA - BORN,2022,40990.0,30982.0,bueno,grey
CUPRA - FORMENTOR,2023,25990.0,37124.0,bueno,blue
CUPRA - FORMENTOR,2023,31990.0,9000.0,bueno,black
CUPRA - FORMENTOR,2022,27800.0,20800.0,neutral,black
CUPRA - FORMENTOR,2021,24790.0,45104.0,bueno,blue
CUPRA - FORMENTOR,2023,27990.0,18000.0,bueno,grey
CUPRA - LEON,2023,25990.0,14000.0,bueno,white
CUPRA - LEON,2021,25990.0,65000.0,bueno,grey
CUPRA - FORMENTOR,2023,27990.0,36213.0,neutral,grey
CUPRA - FORMENTOR,2025,39900.0,0.0,bueno,black
CUPRA - LEON,2023,29490.0,27440.0,bueno,white
CUPRA - FORMENTOR,2024,37490.0,15274.0,bueno,grey
CUPRA - FORMENTOR,2024,38990.0,4356.0,bueno,blue
CUPRA - FORMENTOR,2024,36490.0,10800.0,neutral,grey
CUPRA - LEON,2024,34990.0,10682.0,malo,white
CUPRA - FORMENTOR,2023,28490.0,29328.0,neutral,red
CUPRA - TERRAMAR,2024,40490.0,7390.0,bueno,brown
CUPRA - FORMENTOR,2024,38990.0,4700.0,bueno,tan
CUPRA - LEON,2023,29490.0,43144.0,bueno,white
CUPRA - BORN,2022,40990.0,30982.0,bueno,grey
CUPRA - FORMENTOR,2023,25990.0,37124.0,bueno,blue
CUPRA - FORMENTOR,2024,35490.0,7215.0,bueno,blue
CUPRA - FORMENTOR,2023,31490.0,22530.0,bueno,grey
CUPRA - LEON,2023,25480.0,28195.0,neutral,grey
CUPRA - FORMENTOR,2022,22480.0,101213.0,neutral,blue
CUPRA - FORMENTOR,2022,22890.0,99210.0,neutral,blue
CUPRA - FORMENTOR,2022,22890.0,98555.0,neutral,blue
CUPRA - LEON,2024,33890.0,8192.0,neutral,tan
CUPRA - FORMENTOR,2025,35470.0,0.0,bueno,black
CUPRA - FORMENTOR,2021,27690.0,107347.0,bueno,black
CUPRA - FORMENTOR,2025,38640.0,0.0,bueno,black
CUPRA - LEON,2025,34305.0,0.0,bueno,grey
CUPRA - LEON,2025,28885.0,0.0,bueno,black
CUPRA - FORMENTOR,2025,49400.0,3500.0,neutral,grey
CUPRA - LEON,2025,44600.0,0.0,bueno,black
CUPRA - FORMENTOR,2022,28900.0,35200.0,bueno,black
